"fecha","cp","tipo","transacciones","importe","importetotal","mes"
"2015-12-01",48014,"fashionsme",17,53.78,914.26,12
"2015-12-01",48014,"beauty",15,46.08,691.2,12
"2015-12-01",48015,"pharmacy",15,26.29,394.35,12
"2015-12-01",48015,"foodsme",14,27.79,389.06,12
"2015-12-01",48015,"beauty",7,108.54,759.78,12
"2015-12-01",48015,"fashionsme",5,54.48,272.4,12
"2015-12-01",48015,"restaurant",2,136.68,273.36,12
"2015-12-02",48002,"pharmacy",6,22.14,132.84,12
"2015-12-02",48002,"fashionsme",4,36.85,147.4,12
"2015-12-02",48002,"beauty",4,47.34,189.36,12
"2015-12-02",48002,"restaurant",1,16,16,12
"2015-12-02",48002,"foodsme",1,24.86,24.86,12
"2015-12-02",48003,"pharmacy",12,19.04,228.48,12
"2015-12-02",48003,"restaurant",7,23.43,164.01,12
"2015-12-02",48003,"foodsme",3,23.11,69.33,12
"2015-12-02",48003,"fashionsme",3,31.62,94.86,12
"2015-12-02",48003,"beauty",2,38.65,77.3,12
"2015-12-02",48004,"beauty",16,51.92,830.72,12
"2015-12-02",48004,"fashionsme",15,97.01,1455.15,12
"2015-12-02",48004,"pharmacy",13,34.1,443.3,12
"2015-12-02",48004,"foodsme",11,20.13,221.43,12
"2015-12-02",48004,"restaurant",5,46.1,230.5,12
"2015-12-02",48005,"fashionsme",67,57.48,3851.16,12
"2015-12-02",48005,"foodsme",46,52.81,2429.26,12
"2015-12-02",48005,"restaurant",13,67.94,883.22,12
"2015-12-02",48005,"pharmacy",12,47.41,568.92,12
"2015-12-02",48005,"beauty",5,62.51,312.55,12
"2015-12-02",48006,"pharmacy",14,33.01,462.14,12
"2015-12-02",48006,"fashionsme",12,41.65,499.8,12
"2015-12-02",48006,"beauty",4,90.55,362.2,12
"2015-12-02",48006,"restaurant",2,74.71,149.42,12
"2015-12-02",48006,"foodsme",1,10.85,10.85,12
"2015-12-02",48007,"foodsme",16,14.73,235.68,12
"2015-12-02",48007,"pharmacy",16,21.45,343.2,12
"2015-12-02",48007,"fashionsme",14,60.41,845.74,12
"2015-12-02",48007,"restaurant",9,39.44,354.96,12
"2015-12-02",48007,"beauty",5,108.84,544.2,12
"2015-12-02",48008,"restaurant",49,39.57,1938.93,12
"2015-12-02",48008,"fashionsme",49,60.65,2971.85,12
"2015-12-02",48008,"pharmacy",36,30.94,1113.84,12
"2015-12-02",48008,"foodsme",14,72.56,1015.84,12
"2015-12-02",48008,"beauty",11,111.15,1222.65,12
"2015-12-02",48009,"restaurant",40,71.67,2866.8,12
"2015-12-02",48009,"fashionsme",30,145.87,4376.1,12
"2015-12-02",48009,"beauty",26,64.52,1677.52,12
"2015-12-02",48009,"pharmacy",25,29.78,744.5,12
"2015-12-02",48009,"foodsme",18,24.92,448.56,12
"2015-12-02",48010,"beauty",32,66.17,2117.44,12
"2015-12-02",48010,"fashionsme",24,57.54,1380.96,12
"2015-12-02",48010,"foodsme",15,38.55,578.25,12
"2015-12-02",48010,"pharmacy",15,25.89,388.35,12
"2015-12-02",48010,"restaurant",12,75.12,901.44,12
"2015-12-02",48011,"fashionsme",103,93.6,9640.8,12
"2015-12-02",48011,"restaurant",43,87.92,3780.56,12
"2015-12-02",48011,"beauty",29,71.58,2075.82,12
"2015-12-02",48011,"pharmacy",17,22.46,381.82,12
"2015-12-02",48011,"foodsme",10,26.44,264.4,12
"2015-12-02",48012,"fashionsme",22,42.71,939.62,12
"2015-12-02",48012,"pharmacy",15,25.1,376.5,12
"2015-12-02",48012,"foodsme",14,54.68,765.52,12
"2015-12-02",48012,"beauty",6,38.89,233.34,12
"2015-12-02",48012,"restaurant",3,124.9,374.7,12
"2015-12-02",48013,"beauty",19,53.63,1018.97,12
"2015-12-02",48013,"pharmacy",18,35.99,647.82,12
"2015-12-02",48013,"restaurant",12,74.91,898.92,12
"2015-12-02",48013,"fashionsme",9,64.79,583.11,12
"2015-12-02",48013,"foodsme",7,37.09,259.63,12
"2015-12-02",48014,"pharmacy",19,22.17,421.23,12
"2015-12-02",48014,"foodsme",18,29.74,535.32,12
"2015-12-02",48014,"beauty",16,62.12,993.92,12
"2015-12-02",48014,"restaurant",13,46.58,605.54,12
"2015-12-02",48014,"fashionsme",11,88.92,978.12,12
"2015-12-03",48003,"pharmacy",17,24.85,422.45,12
"2015-12-03",48003,"restaurant",15,40.02,600.3,12
"2015-12-03",48003,"foodsme",12,45.46,545.52,12
"2015-12-03",48003,"beauty",7,47.88,335.16,12
"2015-12-03",48003,"fashionsme",2,67.47,134.94,12
"2015-12-03",48004,"pharmacy",24,28.6,686.4,12
"2015-12-03",48004,"beauty",19,37.17,706.23,12
"2015-12-03",48004,"fashionsme",19,89.58,1702.02,12
"2015-12-03",48004,"foodsme",16,31.04,496.64,12
"2015-12-03",48004,"restaurant",11,19.76,217.36,12
"2015-12-03",48005,"fashionsme",53,65.46,3469.38,12
"2015-12-03",48005,"foodsme",36,54.99,1979.64,12
"2015-12-03",48005,"restaurant",18,54.69,984.42,12
"2015-12-03",48005,"pharmacy",15,30.41,456.15,12
"2015-12-03",48005,"beauty",8,42.08,336.64,12
"2015-12-03",48006,"pharmacy",14,23.05,322.7,12
"2015-12-03",48006,"fashionsme",11,32.66,359.26,12
"2015-12-03",48006,"beauty",6,39.06,234.36,12
"2015-12-03",48006,"restaurant",3,25.4,76.2,12
"2015-12-03",48006,"foodsme",2,11.7,23.4,12
"2015-12-03",48008,"restaurant",62,28.83,1787.46,12
"2015-12-03",48008,"fashionsme",40,69.41,2776.4,12
"2015-12-03",48008,"pharmacy",27,27.05,730.35,12
"2015-12-03",48008,"foodsme",14,94.47,1322.58,12
"2015-12-03",48008,"beauty",10,105.16,1051.6,12
"2015-12-03",48009,"restaurant",43,66.99,2880.57,12
"2015-12-03",48009,"fashionsme",38,99.77,3791.26,12
"2015-12-03",48009,"beauty",35,54.74,1915.9,12
"2015-12-03",48009,"foodsme",29,32.12,931.48,12
"2015-12-03",48009,"pharmacy",17,28.05,476.85,12
"2015-12-03",48010,"beauty",50,49.36,2468,12
"2015-12-03",48010,"foodsme",50,37.84,1892,12
"2015-12-03",48010,"fashionsme",22,96.78,2129.16,12
"2015-12-03",48010,"restaurant",22,35.94,790.68,12
"2015-12-03",48010,"pharmacy",17,58.53,995.01,12
"2015-12-03",48011,"fashionsme",103,106.55,10974.65,12
"2015-12-03",48011,"restaurant",42,55.85,2345.7,12
"2015-12-03",48011,"beauty",31,69.51,2154.81,12
"2015-12-03",48011,"pharmacy",12,30.7,368.4,12
"2015-12-03",48011,"foodsme",9,46.34,417.06,12
"2015-12-03",48012,"fashionsme",10,30.15,301.5,12
"2015-12-03",48012,"foodsme",9,27.58,248.22,12
"2015-12-03",48012,"beauty",8,40.74,325.92,12
"2015-12-03",48012,"pharmacy",8,27.61,220.88,12
"2015-12-03",48012,"restaurant",3,26.03,78.09,12
"2015-12-03",48013,"restaurant",19,119.66,2273.54,12
"2015-12-03",48013,"beauty",15,38.62,579.3,12
"2015-12-03",48013,"pharmacy",10,29.5,295,12
"2015-12-03",48013,"fashionsme",9,42.83,385.47,12
"2015-12-03",48013,"foodsme",8,53.94,431.52,12
"2015-12-03",48014,"foodsme",35,28.6,1001,12
"2015-12-03",48014,"pharmacy",19,38.22,726.18,12
"2015-12-03",48014,"fashionsme",19,74.99,1424.81,12
"2015-12-03",48014,"beauty",18,50.46,908.28,12
"2015-12-03",48014,"restaurant",12,16.11,193.32,12
"2015-12-04",48001,"restaurant",55,82.55,4540.25,12
"2015-12-04",48001,"fashionsme",29,69.76,2023.04,12
"2015-12-04",48001,"pharmacy",17,41.12,699.04,12
"2015-12-04",48001,"beauty",12,54.83,657.96,12
"2015-12-04",48001,"foodsme",6,18.29,109.74,12
"2015-12-04",48002,"beauty",4,37.76,151.04,12
"2015-12-04",48002,"foodsme",2,105.49,210.98,12
"2015-12-04",48002,"fashionsme",2,34.98,69.96,12
"2015-12-04",48003,"beauty",15,31.24,468.6,12
"2015-12-04",48003,"pharmacy",9,28.18,253.62,12
"2015-12-04",48003,"foodsme",7,30.7,214.9,12
"2015-12-04",48003,"restaurant",6,71.06,426.36,12
"2015-12-04",48003,"fashionsme",2,54.63,109.26,12
"2015-12-04",48004,"foodsme",29,41.15,1193.35,12
"2015-12-04",48004,"pharmacy",23,25.86,594.78,12
"2015-12-04",48004,"fashionsme",21,75.47,1584.87,12
"2015-12-04",48004,"beauty",14,71.15,996.1,12
"2015-12-04",48004,"restaurant",5,22.36,111.8,12
"2015-12-04",48005,"fashionsme",74,63.19,4676.06,12
"2015-12-04",48005,"foodsme",42,45.7,1919.4,12
"2015-12-04",48005,"restaurant",22,38.69,851.18,12
"2015-12-04",48005,"beauty",15,56.52,847.8,12
"2015-12-04",48005,"pharmacy",10,30.33,303.3,12
"2015-12-04",48006,"pharmacy",17,32.42,551.14,12
"2015-12-04",48006,"fashionsme",9,72.45,652.05,12
"2015-12-04",48006,"foodsme",5,25.69,128.45,12
"2015-12-04",48006,"beauty",5,37.93,189.65,12
"2015-12-04",48006,"restaurant",4,137.6,550.4,12
"2015-12-04",48007,"foodsme",21,23.32,489.72,12
"2015-12-04",48007,"pharmacy",15,42.79,641.85,12
"2015-12-04",48007,"fashionsme",8,61.18,489.44,12
"2015-12-04",48007,"beauty",7,41.49,290.43,12
"2015-12-04",48007,"restaurant",6,19.55,117.3,12
"2015-12-04",48008,"restaurant",53,52.66,2790.98,12
"2015-12-04",48008,"fashionsme",47,68.24,3207.28,12
"2015-12-04",48008,"pharmacy",25,28.59,714.75,12
"2015-12-04",48008,"foodsme",19,74.71,1419.49,12
"2015-12-04",48008,"beauty",17,45.82,778.94,12
"2015-12-04",48009,"restaurant",42,120.02,5040.84,12
"2015-12-04",48009,"fashionsme",31,113.07,3505.17,12
"2015-12-04",48009,"foodsme",30,31.7,951,12
"2015-12-04",48009,"beauty",29,63.99,1855.71,12
"2015-12-04",48009,"pharmacy",22,47.61,1047.42,12
"2015-12-04",48010,"beauty",40,52.3,2092,12
"2015-12-04",48010,"foodsme",35,38.43,1345.05,12
"2015-12-04",48010,"fashionsme",19,44.24,840.56,12
"2015-12-04",48010,"restaurant",14,31.53,441.42,12
"2015-12-04",48010,"pharmacy",13,37.82,491.66,12
"2015-12-04",48011,"fashionsme",110,114.24,12566.4,12
"2015-12-04",48011,"restaurant",49,89.58,4389.42,12
"2015-12-04",48011,"beauty",34,83.61,2842.74,12
"2015-12-04",48011,"pharmacy",17,24.46,415.82,12
"2015-12-04",48011,"foodsme",12,39.3,471.6,12
"2015-12-04",48012,"foodsme",19,31.23,593.37,12
"2015-12-04",48012,"fashionsme",16,49.6,793.6,12
"2015-12-04",48012,"pharmacy",15,28.55,428.25,12
"2015-12-04",48012,"beauty",14,30.23,423.22,12
"2015-12-04",48012,"restaurant",2,28.5,57,12
"2015-12-04",48013,"foodsme",24,46.56,1117.44,12
"2015-12-04",48013,"beauty",23,65.1,1497.3,12
"2015-12-04",48013,"restaurant",15,103.16,1547.4,12
"2015-12-04",48013,"pharmacy",15,16.88,253.2,12
"2015-12-04",48013,"fashionsme",4,50.84,203.36,12
"2015-12-04",48014,"foodsme",61,23.19,1414.59,12
"2015-12-04",48014,"pharmacy",25,34.86,871.5,12
"2015-12-04",48014,"beauty",18,32.43,583.74,12
"2015-12-04",48014,"fashionsme",15,55.11,826.65,12
"2015-12-04",48014,"restaurant",15,44.96,674.4,12
"2015-12-05",48001,"restaurant",56,76.76,4298.56,12
"2015-12-05",48001,"fashionsme",36,62.5,2250,12
"2015-12-05",48001,"foodsme",13,91.34,1187.42,12
"2015-12-05",48001,"beauty",8,56.24,449.92,12
"2015-12-05",48001,"pharmacy",8,35.69,285.52,12
"2015-12-05",48002,"beauty",6,34.81,208.86,12
"2015-12-05",48002,"restaurant",4,198.26,793.04,12
"2015-12-05",48002,"foodsme",4,28.57,114.28,12
"2015-12-05",48002,"fashionsme",3,30.67,92.01,12
"2015-12-05",48002,"pharmacy",1,6.24,6.24,12
"2015-12-05",48003,"restaurant",16,41.6,665.6,12
"2015-12-05",48003,"beauty",5,66.7,333.5,12
"2015-12-05",48003,"pharmacy",4,16.94,67.76,12
"2015-12-05",48003,"foodsme",3,34.63,103.89,12
"2015-12-05",48003,"fashionsme",1,29,29,12
"2015-12-05",48004,"fashionsme",17,59.54,1012.18,12
"2015-12-05",48004,"foodsme",16,57.03,912.48,12
"2015-12-05",48004,"beauty",12,47.98,575.76,12
"2015-12-05",48004,"pharmacy",10,26.11,261.1,12
"2015-12-05",48004,"restaurant",5,93.52,467.6,12
"2015-12-05",48005,"fashionsme",95,76.19,7238.05,12
"2015-12-05",48005,"foodsme",61,39.72,2422.92,12
"2015-12-05",48005,"restaurant",48,83.91,4027.68,12
"2015-12-05",48005,"pharmacy",15,18.96,284.4,12
"2015-12-05",48005,"beauty",8,35.44,283.52,12
"2015-12-05",48006,"pharmacy",10,39.41,394.1,12
"2015-12-05",48006,"beauty",6,42.77,256.62,12
"2015-12-05",48006,"fashionsme",5,71.28,356.4,12
"2015-12-05",48006,"foodsme",4,61.17,244.68,12
"2015-12-05",48006,"restaurant",3,68.53,205.59,12
"2015-12-05",48008,"fashionsme",70,127.61,8932.7,12
"2015-12-05",48008,"restaurant",54,62.75,3388.5,12
"2015-12-05",48008,"pharmacy",15,48.76,731.4,12
"2015-12-05",48008,"beauty",13,30.08,391.04,12
"2015-12-05",48008,"foodsme",13,149.93,1949.09,12
"2015-12-05",48009,"restaurant",63,81.7,5147.1,12
"2015-12-05",48009,"fashionsme",47,112.41,5283.27,12
"2015-12-05",48009,"foodsme",15,27.3,409.5,12
"2015-12-05",48009,"beauty",14,35.59,498.26,12
"2015-12-05",48009,"pharmacy",2,17.94,35.88,12
"2015-12-05",48010,"foodsme",29,42.84,1242.36,12
"2015-12-05",48010,"fashionsme",16,39.36,629.76,12
"2015-12-05",48010,"restaurant",16,83.37,1333.92,12
"2015-12-05",48010,"beauty",9,53.32,479.88,12
"2015-12-05",48010,"pharmacy",3,35.35,106.05,12
"2015-12-05",48011,"fashionsme",131,108.96,14273.76,12
"2015-12-05",48011,"restaurant",38,86.55,3288.9,12
"2015-12-05",48011,"pharmacy",13,25.04,325.52,12
"2015-12-05",48011,"beauty",10,65.48,654.8,12
"2015-12-05",48011,"foodsme",8,35.66,285.28,12
"2015-12-05",48012,"foodsme",12,32.82,393.84,12
"2015-12-05",48012,"beauty",10,44.84,448.4,12
"2015-12-05",48012,"fashionsme",9,45.73,411.57,12
"2015-12-05",48012,"restaurant",9,88.44,795.96,12
"2015-12-05",48012,"pharmacy",5,23.22,116.1,12
"2015-12-05",48013,"restaurant",15,106.24,1593.6,12
"2015-12-05",48013,"pharmacy",11,20.49,225.39,12
"2015-12-05",48013,"beauty",10,51,510,12
"2015-12-05",48013,"foodsme",9,22,198,12
"2015-12-05",48013,"fashionsme",5,267.58,1337.9,12
"2015-12-05",48014,"foodsme",25,27.86,696.5,12
"2015-12-05",48014,"pharmacy",19,36.88,700.72,12
"2015-12-05",48014,"beauty",17,34.13,580.21,12
"2015-12-05",48014,"restaurant",12,72.78,873.36,12
"2015-12-05",48014,"fashionsme",10,59.22,592.2,12
"2015-12-06",48001,"restaurant",24,100.9,2421.6,12
"2015-12-06",48001,"foodsme",2,16.65,33.3,12
"2015-12-06",48004,"restaurant",9,25.23,227.07,12
"2015-12-06",48004,"pharmacy",4,14.07,56.28,12
"2015-12-06",48004,"foodsme",1,21.6,21.6,12
"2015-12-06",48005,"restaurant",43,63.83,2744.69,12
"2015-12-06",48005,"foodsme",14,70.4,985.6,12
"2015-12-06",48005,"pharmacy",8,18.53,148.24,12
"2015-12-06",48006,"restaurant",5,94.48,472.4,12
"2015-12-06",48008,"restaurant",34,65.13,2214.42,12
"2015-12-06",48008,"pharmacy",10,30.27,302.7,12
"2015-12-06",48008,"foodsme",5,46.91,234.55,12
"2015-12-06",48008,"fashionsme",2,25.86,51.72,12
"2015-12-06",48009,"restaurant",56,68.95,3861.2,12
"2015-12-06",48009,"foodsme",4,47.3,189.2,12
"2015-12-06",48010,"restaurant",11,77.53,852.83,12
"2015-12-06",48010,"foodsme",1,36.63,36.63,12
"2015-12-06",48011,"restaurant",32,72.24,2311.68,12
"2015-12-06",48011,"pharmacy",5,26.01,130.05,12
"2015-12-06",48011,"foodsme",2,33.18,66.36,12
"2015-12-06",48012,"pharmacy",3,12.44,37.32,12
"2015-12-06",48012,"fashionsme",2,44.44,88.88,12
"2015-12-06",48012,"restaurant",2,74,148,12
"2015-12-06",48012,"beauty",1,15,15,12
"2015-12-06",48013,"restaurant",7,66.4,464.8,12
"2015-12-06",48013,"foodsme",1,12.6,12.6,12
"2015-12-06",48014,"restaurant",7,36.21,253.47,12
"2015-12-06",48014,"pharmacy",2,15.35,30.7,12
"2015-12-06",48014,"foodsme",1,16.96,16.96,12
"2015-12-06",48014,"fashionsme",1,43.55,43.55,12
"2015-12-07",48001,"restaurant",64,56.77,3633.28,12
"2015-12-07",48001,"fashionsme",41,94.97,3893.77,12
"2015-12-07",48001,"beauty",16,66.26,1060.16,12
"2015-12-07",48001,"foodsme",12,84.92,1019.04,12
"2015-12-07",48001,"pharmacy",12,16.36,196.32,12
"2015-12-07",48002,"foodsme",6,21.89,131.34,12
"2015-12-07",48002,"pharmacy",3,33.84,101.52,12
"2015-12-07",48002,"beauty",2,9.34,18.68,12
"2015-12-07",48002,"fashionsme",1,39,39,12
"2015-12-07",48003,"pharmacy",16,21.9,350.4,12
"2015-12-07",48003,"restaurant",12,37.93,455.16,12
"2015-12-07",48003,"foodsme",7,64.61,452.27,12
"2015-12-07",48003,"beauty",7,33.84,236.88,12
"2015-12-07",48004,"foodsme",20,36.11,722.2,12
"2015-12-07",48004,"fashionsme",18,70.2,1263.6,12
"2015-12-07",48004,"pharmacy",11,20.78,228.58,12
"2015-12-07",48004,"beauty",8,53.72,429.76,12
"2015-12-07",48004,"restaurant",5,38.18,190.9,12
"2015-12-07",48005,"fashionsme",128,83.02,10626.56,12
"2015-12-07",48005,"foodsme",51,52.92,2698.92,12
"2015-12-07",48005,"restaurant",38,60.13,2284.94,12
"2015-12-07",48005,"pharmacy",16,22.23,355.68,12
"2015-12-07",48005,"beauty",6,63.03,378.18,12
"2015-12-07",48006,"pharmacy",13,18.45,239.85,12
"2015-12-07",48006,"fashionsme",10,45.86,458.6,12
"2015-12-07",48006,"foodsme",3,18.16,54.48,12
"2015-12-07",48006,"beauty",2,33.7,67.4,12
"2015-12-07",48006,"restaurant",2,15.05,30.1,12
"2015-12-07",48007,"pharmacy",18,38.05,684.9,12
"2015-12-07",48007,"foodsme",16,28.49,455.84,12
"2015-12-07",48007,"fashionsme",15,49.02,735.3,12
"2015-12-07",48007,"restaurant",7,88.03,616.21,12
"2015-12-07",48007,"beauty",5,27.92,139.6,12
"2015-12-07",48008,"restaurant",68,46.38,3153.84,12
"2015-12-07",48008,"fashionsme",58,81.3,4715.4,12
"2015-12-07",48008,"pharmacy",19,26.28,499.32,12
"2015-12-07",48008,"foodsme",17,149.41,2539.97,12
"2015-12-07",48008,"beauty",6,87.58,525.48,12
"2015-12-07",48009,"fashionsme",50,100.47,5023.5,12
"2015-12-07",48009,"restaurant",47,81.95,3851.65,12
"2015-12-07",48009,"foodsme",33,25.21,831.93,12
"2015-12-07",48009,"beauty",25,37.72,943,12
"2015-12-07",48009,"pharmacy",24,76.36,1832.64,12
"2015-12-07",48010,"beauty",27,43.51,1174.77,12
"2015-12-07",48010,"fashionsme",22,51.93,1142.46,12
"2015-12-07",48010,"restaurant",9,87.22,784.98,12
"2015-12-07",48010,"pharmacy",7,49.91,349.37,12
"2015-12-07",48010,"foodsme",5,42.53,212.65,12
"2015-12-07",48011,"fashionsme",175,90.64,15862,12
"2015-12-07",48011,"restaurant",57,76.33,4350.81,12
"2015-12-07",48011,"pharmacy",24,26.79,642.96,12
"2015-12-07",48011,"foodsme",8,38.05,304.4,12
"2015-12-07",48011,"beauty",8,57.25,458,12
"2015-12-07",48012,"pharmacy",15,24.82,372.3,12
"2015-12-07",48012,"foodsme",12,43,516,12
"2015-12-07",48012,"fashionsme",9,58.33,524.97,12
"2015-12-07",48012,"beauty",7,52.23,365.61,12
"2015-12-07",48012,"restaurant",6,26.37,158.22,12
"2015-12-07",48013,"foodsme",20,44.25,885,12
"2015-12-07",48013,"pharmacy",15,32.63,489.45,12
"2015-12-07",48013,"restaurant",15,61.57,923.55,12
"2015-12-07",48013,"fashionsme",5,102.58,512.9,12
"2015-12-07",48013,"beauty",4,29.17,116.68,12
"2015-12-07",48014,"pharmacy",34,28.93,983.62,12
"2015-12-07",48014,"foodsme",27,18.22,491.94,12
"2015-12-07",48014,"restaurant",12,26.52,318.24,12
"2015-12-07",48014,"beauty",10,50.71,507.1,12
"2015-12-07",48014,"fashionsme",8,58.58,468.64,12
"2015-12-07",48015,"pharmacy",19,26.81,509.39,12
"2015-12-07",48015,"foodsme",16,25.96,415.36,12
"2015-12-07",48015,"restaurant",9,83.74,753.66,12
"2015-12-07",48015,"fashionsme",5,75.43,377.15,12
"2015-12-07",48015,"beauty",4,44.25,177,12
"2015-12-08",48001,"restaurant",25,101.71,2542.75,12
"2015-12-08",48001,"foodsme",4,46.1,184.4,12
"2015-12-08",48001,"beauty",1,60,60,12
"2015-12-08",48002,"restaurant",2,57.38,114.76,12
"2015-12-08",48005,"restaurant",24,85.03,2040.72,12
"2015-12-08",48005,"foodsme",14,62,868,12
"2015-12-08",48005,"pharmacy",6,20.48,122.88,12
"2015-12-08",48005,"fashionsme",1,11.99,11.99,12
"2015-12-08",48008,"restaurant",42,68.5,2877,12
"2015-12-08",48008,"pharmacy",6,23.63,141.78,12
"2015-12-08",48009,"restaurant",32,100.66,3221.12,12
"2015-12-08",48009,"foodsme",9,18.1,162.9,12
"2015-12-08",48011,"restaurant",46,98.23,4518.58,12
"2015-12-08",48011,"pharmacy",7,17.17,120.19,12
"2015-12-08",48011,"foodsme",4,10.05,40.2,12
"2015-12-08",48013,"restaurant",7,87.41,611.87,12
"2015-12-08",48013,"foodsme",1,8,8,12
"2015-12-08",48014,"restaurant",11,51.5,566.5,12
"2015-12-08",48014,"pharmacy",2,18.55,37.1,12
"2015-12-09",48002,"pharmacy",10,14.48,144.8,12
"2015-12-09",48002,"beauty",4,54.44,217.76,12
"2015-12-09",48002,"fashionsme",3,34.57,103.71,12
"2015-12-09",48002,"foodsme",2,16.58,33.16,12
"2015-12-09",48002,"restaurant",1,10,10,12
"2015-12-09",48003,"foodsme",12,27.52,330.24,12
"2015-12-09",48003,"pharmacy",8,14.69,117.52,12
"2015-12-09",48003,"restaurant",6,109.19,655.14,12
"2015-12-09",48003,"beauty",2,28.75,57.5,12
"2015-12-09",48003,"fashionsme",2,33.25,66.5,12
"2015-12-09",48004,"foodsme",25,22.73,568.25,12
"2015-12-09",48004,"pharmacy",21,24.7,518.7,12
"2015-12-09",48004,"fashionsme",21,63.07,1324.47,12
"2015-12-09",48004,"beauty",15,42.47,637.05,12
"2015-12-09",48004,"restaurant",2,33.95,67.9,12
"2015-12-09",48005,"fashionsme",90,71.49,6434.1,12
"2015-12-09",48005,"foodsme",39,41.82,1630.98,12
"2015-12-09",48005,"restaurant",11,34.62,380.82,12
"2015-12-09",48005,"beauty",9,58.86,529.74,12
"2015-12-09",48005,"pharmacy",9,13.51,121.59,12
"2015-12-09",48006,"pharmacy",16,58.41,934.56,12
"2015-12-09",48006,"fashionsme",9,230.66,2075.94,12
"2015-12-09",48006,"foodsme",5,43.09,215.45,12
"2015-12-09",48006,"beauty",3,73,219,12
"2015-12-09",48006,"restaurant",2,94.33,188.66,12
"2015-12-09",48007,"foodsme",19,23.72,450.68,12
"2015-12-09",48007,"pharmacy",10,25.42,254.2,12
"2015-12-09",48007,"fashionsme",9,62.12,559.08,12
"2015-12-09",48007,"beauty",5,51.87,259.35,12
"2015-12-09",48007,"restaurant",4,24.78,99.12,12
"2015-12-09",48008,"restaurant",43,57.21,2460.03,12
"2015-12-09",48008,"fashionsme",40,80.03,3201.2,12
"2015-12-09",48008,"pharmacy",28,45.81,1282.68,12
"2015-12-09",48008,"foodsme",20,96.86,1937.2,12
"2015-12-09",48008,"beauty",11,32.64,359.04,12
"2015-12-09",48009,"restaurant",38,48.53,1844.14,12
"2015-12-09",48009,"fashionsme",37,139.52,5162.24,12
"2015-12-09",48009,"foodsme",25,33.6,840,12
"2015-12-09",48009,"pharmacy",24,55.3,1327.2,12
"2015-12-09",48009,"beauty",22,59.43,1307.46,12
"2015-12-09",48010,"beauty",45,47.91,2155.95,12
"2015-12-09",48010,"fashionsme",22,70.82,1558.04,12
"2015-12-09",48010,"foodsme",17,30.72,522.24,12
"2015-12-09",48010,"pharmacy",14,26.88,376.32,12
"2015-12-09",48010,"restaurant",8,61.17,489.36,12
"2015-12-09",48011,"fashionsme",127,135.13,17161.51,12
"2015-12-09",48011,"restaurant",39,66.45,2591.55,12
"2015-12-09",48011,"beauty",30,54.53,1635.9,12
"2015-12-09",48011,"pharmacy",21,31.94,670.74,12
"2015-12-09",48011,"foodsme",13,32.14,417.82,12
"2015-12-09",48012,"fashionsme",21,37.21,781.41,12
"2015-12-09",48012,"foodsme",11,30,330,12
"2015-12-09",48012,"pharmacy",11,29.9,328.9,12
"2015-12-09",48012,"restaurant",6,113.27,679.62,12
"2015-12-09",48012,"beauty",6,33.7,202.2,12
"2015-12-09",48013,"foodsme",22,61.68,1356.96,12
"2015-12-09",48013,"pharmacy",21,36.76,771.96,12
"2015-12-09",48013,"restaurant",17,61.78,1050.26,12
"2015-12-09",48013,"beauty",16,41.45,663.2,12
"2015-12-09",48013,"fashionsme",8,60.71,485.68,12
"2015-12-09",48014,"pharmacy",28,35.87,1004.36,12
"2015-12-09",48014,"beauty",23,62.15,1429.45,12
"2015-12-09",48014,"foodsme",22,24.12,530.64,12
"2015-12-09",48014,"restaurant",18,32.24,580.32,12
"2015-12-09",48014,"fashionsme",14,74.19,1038.66,12
"2015-12-10",48002,"beauty",7,35.9,251.3,12
"2015-12-10",48002,"pharmacy",6,51.01,306.06,12
"2015-12-10",48002,"foodsme",5,23.11,115.55,12
"2015-12-10",48002,"restaurant",1,20,20,12
"2015-12-10",48003,"pharmacy",12,37.82,453.84,12
"2015-12-10",48003,"foodsme",10,36.19,361.9,12
"2015-12-10",48003,"restaurant",5,69.93,349.65,12
"2015-12-10",48003,"beauty",1,44,44,12
"2015-12-10",48004,"pharmacy",22,23.91,526.02,12
"2015-12-10",48004,"foodsme",20,33.29,665.8,12
"2015-12-10",48004,"beauty",20,66.94,1338.8,12
"2015-12-10",48004,"fashionsme",15,67.48,1012.2,12
"2015-12-10",48004,"restaurant",9,59.19,532.71,12
"2015-12-10",48005,"fashionsme",78,61.48,4795.44,12
"2015-12-10",48005,"foodsme",46,48.15,2214.9,12
"2015-12-10",48005,"restaurant",18,72.93,1312.74,12
"2015-12-10",48005,"beauty",16,48.62,777.92,12
"2015-12-10",48005,"pharmacy",15,22.17,332.55,12
"2015-12-10",48006,"pharmacy",16,22.45,359.2,12
"2015-12-10",48006,"fashionsme",14,87.66,1227.24,12
"2015-12-10",48006,"foodsme",4,27.03,108.12,12
"2015-12-10",48006,"beauty",4,69.98,279.92,12
"2015-12-10",48006,"restaurant",2,21,42,12
"2015-12-10",48007,"foodsme",20,23.92,478.4,12
"2015-12-10",48007,"pharmacy",16,22.68,362.88,12
"2015-12-10",48007,"fashionsme",14,107.09,1499.26,12
"2015-12-10",48007,"beauty",10,35.67,356.7,12
"2015-12-10",48007,"restaurant",7,16.14,112.98,12
"2015-12-10",48008,"fashionsme",43,103.7,4459.1,12
"2015-12-10",48008,"restaurant",36,98.18,3534.48,12
