ID,X314,X119,X118,X127,X6_g,X6_j,X3_c,X51,X27,X58,X100,X324,X351,y
2570,0,1,1,1,0,1,0,1,0,0,0,0,0,84.85
2571,1,0,0,0,0,1,1,1,1,1,0,1,1,111.03
2573,1,1,1,0,0,1,1,1,1,1,0,1,0,109.87
2574,1,1,1,0,0,0,0,1,0,0,0,0,1,114.89
2581,1,1,1,0,0,1,1,1,0,1,0,1,0,112.8
2584,1,1,1,0,0,1,1,0,0,0,0,0,0,134.04
2585,0,1,1,1,0,0,1,1,0,1,1,1,0,96.69
2586,1,0,0,0,0,0,1,1,1,1,1,1,0,105.51
2588,0,0,0,1,1,0,0,0,1,1,0,1,1,129.16
2592,0,1,1,1,0,0,1,1,0,1,1,1,0,95.94
2593,1,1,1,0,0,1,1,1,1,0,1,0,1,111.55
2595,1,1,1,0,0,1,1,1,1,1,1,1,1,113.03
2596,0,0,0,1,0,1,1,0,1,1,0,1,1,91.1
2601,0,1,1,1,0,0,1,1,1,1,0,1,0,94.39
2605,0,1,1,1,1,0,0,1,0,0,1,0,0,99.26
2609,1,1,1,0,1,0,0,1,0,0,0,0,1,111.47
2610,1,0,0,0,0,1,0,1,1,1,1,1,1,103.72
2611,0,1,1,1,0,0,0,1,0,1,1,1,0,87.81
2612,0,0,0,1,1,0,1,0,1,0,1,0,1,93.77
2616,0,1,1,0,0,0,0,0,0,1,0,1,0,88.63
2618,0,0,0,1,0,0,0,0,1,0,1,0,0,95.33
2619,0,1,1,0,1,0,1,1,0,0,1,0,1,107.47
2621,1,1,1,0,0,0,1,1,1,1,1,1,0,105.8
2622,0,1,1,1,0,1,1,1,1,1,1,1,1,85.23
2625,1,1,1,0,0,0,1,1,1,1,1,1,0,106.27
2626,0,0,0,1,0,1,1,0,1,1,0,1,0,94.83
2628,0,0,0,1,0,1,1,1,1,0,0,0,0,88.36
2631,1,1,1,0,1,0,1,1,1,1,0,1,1,110.16
2633,1,0,0,0,1,0,1,1,1,1,1,1,0,101.74
2634,0,1,1,1,0,1,0,1,1,0,0,0,1,92.64
2635,1,1,1,0,0,1,1,1,1,1,1,1,0,107.82
2637,0,1,1,1,0,0,1,1,0,1,1,1,0,108.73
2638,1,0,0,0,1,0,0,1,1,1,1,1,1,101.96
2641,0,1,1,1,1,0,1,0,1,1,1,1,0,91.67
2643,0,1,1,1,0,1,1,1,0,1,1,1,0,92.3
2645,0,1,1,1,0,0,0,1,0,0,1,0,0,90.05
2648,1,1,1,0,0,0,1,1,1,0,1,0,0,108.03
2651,0,1,1,1,0,0,0,1,1,1,1,1,0,88.57
2654,0,1,1,1,0,1,0,1,0,1,0,1,0,88.14
2656,0,1,1,1,1,0,1,1,1,1,0,1,0,88.6
2658,0,0,0,1,0,1,0,0,0,1,0,1,0,85.92
2660,0,1,1,1,1,0,0,1,0,0,1,0,0,96.85
2661,1,1,1,0,0,1,1,1,0,1,1,1,0,106.13
2666,0,1,1,1,0,0,1,1,0,1,1,1,0,111.49
2667,1,1,1,0,0,1,0,1,1,0,1,0,1,110.76
2668,0,0,0,1,0,1,1,1,1,1,1,1,0,92.22
2673,0,1,1,0,1,0,1,1,1,1,0,1,0,108.51
2674,0,1,1,1,1,0,0,0,0,0,0,0,0,92.09
2676,0,1,1,1,1,0,1,1,0,1,1,1,0,113.82
2678,0,0,0,1,1,0,0,1,1,1,1,1,1,96.82
2680,0,1,1,1,0,0,0,1,0,1,1,1,0,100.97
2681,1,0,0,0,0,1,1,1,1,1,1,1,1,102.04
2682,0,1,1,1,0,0,1,0,1,0,1,0,0,89.38
2686,0,0,0,0,0,0,0,0,1,0,0,0,0,77.42
2687,0,1,1,1,0,1,1,1,1,1,1,1,0,90.67
2691,0,1,1,1,0,1,0,1,0,1,1,1,0,95.59
2692,1,0,0,0,0,1,1,0,0,0,0,0,0,110.23
2695,0,0,0,1,1,0,0,0,1,1,1,1,0,91.24
2696,1,1,1,0,0,0,0,1,0,1,1,1,0,110.07
2698,0,1,1,1,0,0,0,0,0,0,0,0,0,91.55
2700,1,0,0,0,1,0,0,1,1,1,1,1,1,103.82
2701,0,1,1,1,1,0,0,1,1,1,0,1,0,103.32
2702,1,1,1,0,0,0,0,1,1,1,1,1,1,113.86
2704,0,1,1,0,0,0,1,1,1,0,1,0,0,107.65
2706,0,1,1,1,0,0,0,0,0,0,0,0,0,93.55
2707,1,1,1,0,0,0,0,0,0,0,0,0,0,109.69
2708,0,0,0,1,0,0,1,0,1,1,1,1,0,88.02
2716,1,1,1,0,1,0,0,1,1,1,1,1,1,118.06
2719,0,0,0,1,1,0,0,1,1,1,1,1,1,90.96
2722,1,0,0,0,0,0,1,1,1,0,1,0,1,98.57
2723,0,1,1,1,1,0,0,1,1,0,0,0,1,91.62
2724,0,1,1,1,0,0,1,1,0,1,1,1,0,94.8
2725,0,0,0,0,0,0,0,1,1,0,0,0,0,75.26
2727,1,0,0,0,1,0,1,0,1,1,1,1,0,107.5
2729,1,0,0,0,1,0,1,1,1,1,1,1,1,97.86
2730,0,1,1,1,0,0,0,1,0,1,0,1,1,90.6
2733,1,1,1,0,0,0,1,1,0,1,0,1,0,111.41
2735,0,1,1,1,0,1,1,0,1,1,0,1,1,89.69
2740,0,0,0,1,0,0,0,1,0,1,0,1,0,89.11
2741,0,0,0,0,1,0,0,0,1,0,0,0,0,75.79
2742,0,1,1,1,1,0,0,1,1,1,0,1,0,87.58
2743,1,0,0,0,0,0,0,1,1,0,1,0,1,103.31
2744,0,1,1,1,0,1,0,1,1,0,1,0,1,92.82
2745,1,0,0,0,1,0,0,0,1,1,1,1,0,104.34
2747,1,1,1,0,0,0,0,1,0,0,0,0,1,109.25
2748,0,1,1,1,0,1,0,0,0,1,0,1,0,88.79
2750,0,1,1,1,0,0,0,1,0,0,1,0,0,94.02
2754,1,0,0,0,0,0,0,0,0,0,0,0,0,98.32
2755,0,1,1,1,1,0,0,0,0,1,1,1,0,90.13
2756,0,1,1,1,1,0,0,0,0,1,1,1,0,105.95
2761,0,0,0,1,0,0,0,1,1,1,0,1,0,88.17
2763,0,1,1,1,0,0,0,1,1,1,0,1,0,89.38
2766,0,1,1,1,0,0,0,1,1,0,0,0,0,90.68
2767,1,0,0,0,0,0,1,0,0,0,0,0,0,98.44
2768,0,1,1,1,0,0,0,1,0,0,1,0,0,99.6
2770,0,0,0,1,0,0,0,0,1,0,1,0,0,94.57
2772,0,1,1,1,0,0,0,0,1,1,1,1,1,87.24
2773,1,1,1,0,0,1,1,1,0,1,0,1,0,123.17
2775,1,1,1,0,0,0,0,1,1,1,1,1,1,110.24
2780,0,0,0,1,0,1,0,1,0,1,1,1,0,97.26
2781,1,1,1,0,0,0,0,1,1,0,1,0,0,105.96
2783,0,0,0,0,1,0,0,1,1,0,0,0,0,78.01
2785,1,1,1,0,0,0,0,1,1,1,1,1,1,108.33
2786,0,0,0,1,0,0,1,1,1,0,1,0,0,100.87
2788,0,1,1,0,0,0,0,1,0,1,1,1,0,108.57
2790,0,1,1,1,1,0,0,1,1,0,0,0,0,88.55
2791,1,1,1,0,0,1,1,1,0,1,0,1,0,114.83
2793,1,0,0,0,0,0,0,1,1,1,1,1,1,99.93
2794,0,1,1,1,0,0,0,1,0,0,1,0,0,93.57
2795,1,1,1,0,0,0,0,1,1,0,1,0,1,109.12
2796,0,1,1,1,0,1,1,0,1,1,1,1,0,94.84
2797,1,0,0,0,0,0,0,1,0,1,0,1,1,100.75
2803,1,1,1,0,0,1,0,0,1,1,0,1,1,106.84
2805,1,0,0,0,1,0,0,1,1,0,1,0,0,117.35
2806,0,1,1,1,0,1,0,1,1,1,0,1,0,92.98
2810,0,0,0,1,0,0,0,0,1,0,1,0,0,90.0
2813,1,1,1,0,0,0,1,1,1,0,1,0,0,106.58
2815,1,1,1,0,1,0,0,1,1,1,1,1,1,115.39
2819,0,1,1,1,1,0,0,1,1,0,0,0,0,106.32
2825,1,1,1,0,1,0,0,1,1,0,1,0,0,107.61
2827,0,1,1,1,0,1,1,1,1,0,0,0,0,88.69
2828,1,1,1,0,1,0,0,1,1,0,1,0,0,107.15
2830,1,1,1,0,0,0,0,1,1,1,1,1,1,107.66
2831,0,0,0,1,0,1,1,1,0,0,1,0,1,135.29
2832,0,0,0,1,1,0,1,1,1,0,1,0,0,95.76
2833,1,1,1,0,1,0,1,1,1,0,1,0,0,108.3
2836,1,0,0,0,0,0,1,1,1,1,1,1,1,101.25
2837,0,1,1,1,0,0,0,1,1,1,1,1,0,91.03
2843,1,1,1,0,0,0,1,1,1,1,0,1,1,114.1
2844,0,0,0,1,0,1,0,1,0,1,1,1,0,93.87
2845,0,0,0,1,0,0,0,1,0,1,0,1,0,89.55
2847,1,0,0,0,0,0,0,1,1,0,1,0,1,100.32
2852,1,1,1,0,0,1,0,1,1,0,0,0,0,110.32
2855,0,0,0,1,0,0,0,0,1,1,1,1,1,88.87
2856,0,1,1,0,0,0,0,1,0,1,1,1,0,118.61
2857,0,1,1,1,0,0,0,1,1,1,0,1,0,87.25
2859,0,0,0,1,0,1,1,0,0,1,1,1,0,91.32
2860,1,1,1,0,0,0,0,1,1,1,1,1,1,115.75
2862,1,0,0,0,0,1,0,0,0,0,0,0,0,97.27
2863,0,0,0,0,0,1,1,1,1,0,0,0,1,80.53
2869,0,0,0,1,0,1,0,1,1,1,1,1,0,87.0
2871,0,1,1,1,0,0,0,0,1,1,0,1,0,90.0
2872,1,1,1,0,0,0,0,1,1,0,1,0,1,110.29
2873,0,0,0,1,0,0,0,0,0,0,0,0,0,91.9
2874,1,1,1,0,0,0,0,1,0,1,1,1,0,106.65
2875,0,1,1,1,1,0,0,1,0,0,1,0,0,94.26
2876,1,0,0,0,0,0,0,0,1,1,0,1,0,97.47
2879,0,0,0,1,0,1,0,1,0,0,1,0,0,89.26
2881,0,1,1,1,1,0,1,1,0,1,1,1,0,100.57
2886,0,0,0,0,0,0,0,1,0,1,1,1,0,100.63
2894,1,1,1,0,0,1,1,1,1,1,1,1,0,111.1
2895,0,1,1,1,1,0,1,0,1,1,0,1,0,91.98
2896,1,1,1,0,0,1,1,1,1,1,0,1,1,115.22
2897,0,0,0,1,1,0,0,0,1,1,1,1,0,112.88
2902,0,0,0,0,0,1,0,0,1,0,0,0,0,73.15
2904,1,1,1,0,0,1,0,1,1,0,1,0,1,109.7
2905,0,0,0,1,0,0,0,1,1,0,0,0,0,90.88
2906,1,1,1,0,0,0,0,1,1,0,1,0,0,108.35
2907,0,1,1,1,0,1,1,1,1,1,1,1,0,90.41
2908,1,0,0,0,0,0,0,1,1,1,1,1,1,96.61
2912,0,0,0,1,1,0,0,1,1,0,1,0,0,87.99
2915,0,0,0,0,0,0,1,0,1,0,1,0,1,74.1
2916,0,1,1,1,0,1,1,1,0,1,1,1,0,92.91
2917,1,1,1,0,0,1,0,0,1,0,0,0,0,111.09
2924,0,1,1,1,0,0,0,1,1,1,1,1,0,93.03
2928,0,1,1,1,0,1,0,1,0,1,1,1,0,87.63
2930,0,0,0,1,0,0,1,0,1,1,1,1,1,87.56
2931,0,0,0,0,0,1,1,1,1,1,1,1,1,76.96
2932,1,1,1,0,0,1,0,1,1,1,0,1,1,108.06
2935,0,0,0,1,0,0,0,0,1,0,1,0,0,98.51
2937,0,1,1,1,1,0,1,1,1,1,1,1,1,92.34
2938,1,1,1,0,0,1,1,0,1,1,0,1,1,114.92
2939,0,0,0,1,0,0,0,1,0,1,0,1,1,89.67
2940,1,1,1,0,0,0,0,1,0,1,0,1,0,115.64
2944,0,1,1,1,0,0,1,1,1,0,0,0,1,90.69
2946,0,1,1,1,1,0,1,1,1,0,0,0,0,91.35
2947,0,0,0,1,0,1,0,0,1,1,0,1,0,91.0
2948,0,1,1,1,0,0,1,1,1,1,1,1,0,96.87
2949,1,1,1,0,1,0,0,1,1,1,1,1,0,110.44
2952,0,0,0,1,0,0,1,0,1,1,1,1,0,91.07
2957,1,1,1,0,0,0,0,1,0,1,0,1,0,115.6
2958,0,1,1,1,1,0,1,0,1,1,1,1,0,91.53
2959,1,0,0,0,1,0,0,1,1,1,0,1,1,101.79
2961,0,1,1,0,1,0,1,1,1,1,1,1,1,111.85
2965,0,1,1,1,0,0,1,1,0,1,1,1,0,88.93
2970,1,1,1,0,0,0,1,1,0,1,1,1,0,128.35
2973,1,0,0,0,1,0,1,1,1,0,1,0,0,98.81
2976,0,0,0,1,1,0,0,1,1,0,1,0,0,90.32
2978,1,1,1,0,1,0,0,1,1,1,1,1,1,119.87
2979,0,0,0,1,1,0,1,1,0,1,1,1,0,104.51
2982,0,1,1,0,0,0,1,1,0,0,1,0,0,112.0
2988,1,0,0,0,1,0,0,0,1,1,1,1,0,100.07
2993,0,1,1,1,0,0,0,1,0,1,0,1,0,93.0
2994,1,1,1,0,0,0,0,1,1,1,1,1,1,108.31
2997,0,1,1,1,0,0,0,1,0,0,1,0,0,94.18
2998,1,0,0,0,0,0,1,0,0,1,0,1,0,119.03
2999,0,1,1,1,0,1,0,1,1,1,1,1,1,93.4
3000,1,0,0,0,0,0,0,0,1,0,0,0,0,101.13
3001,0,1,1,1,1,0,1,0,1,1,1,1,1,93.32
3003,0,0,0,1,0,0,1,0,1,1,0,1,1,92.21
3007,1,0,0,0,0,0,0,1,1,0,1,0,0,102.3
3008,0,1,1,1,0,1,1,1,0,1,1,1,0,92.63
3009,0,0,0,0,0,0,0,0,1,0,0,0,0,75.82
3012,0,1,1,1,0,0,0,0,0,1,0,1,0,96.98
3013,1,1,1,0,1,0,1,1,1,1,0,1,0,106.33
3019,1,1,1,0,0,1,0,1,1,1,1,1,0,107.98
3020,0,1,1,1,1,0,0,1,0,1,1,1,0,91.32
3022,0,0,0,0,0,1,0,1,1,1,1,1,0,73.45
3023,0,1,1,0,0,0,0,0,0,1,0,1,0,94.6
3025,0,1,1,1,1,0,0,1,1,1,1,1,1,91.11
3026,0,0,0,1,1,0,0,1,1,1,1,1,1,90.41
3027,1,1,1,0,0,0,1,1,1,0,1,0,0,116.57
3029,1,1,1,0,0,1,0,1,1,1,1,1,1,108.96
3031,1,1,1,0,0,0,1,1,0,1,0,1,0,127.06
3033,1,0,0,0,0,0,0,0,1,0,0,0,0,95.74
3034,0,1,1,1,0,0,0,0,0,0,0,0,0,96.28
3035,0,0,0,0,0,0,0,1,0,1,1,1,0,105.53
3036,0,0,0,0,1,0,0,0,1,0,0,0,0,76.8
3037,0,0,0,1,0,0,1,1,1,1,1,1,1,86.83
3038,1,1,1,0,0,0,0,1,1,0,1,0,1,127.19
3042,0,1,1,0,0,0,1,1,0,0,0,0,0,127.27
3045,0,0,0,1,0,0,0,1,1,0,1,0,0,87.85
3047,0,1,1,1,0,0,0,1,0,1,1,1,0,91.07
3048,1,1,1,0,0,1,1,0,0,1,0,1,0,109.61
3049,0,0,0,1,0,0,0,1,1,1,1,1,1,90.82
3050,1,1,1,0,0,1,1,1,0,1,0,1,0,125.26
3051,0,1,1,1,0,0,0,1,1,0,1,0,0,86.15
3052,0,0,0,0,1,0,0,0,1,0,0,0,0,81.08
3053,0,1,1,1,1,0,0,0,0,0,0,0,0,86.72
3054,1,1,1,0,0,0,1,1,0,1,1,1,0,110.15
3057,0,0,0,1,1,0,0,1,1,1,1,1,1,101.0
3060,0,0,0,1,0,1,1,1,1,1,0,1,0,92.81
3062,0,1,1,1,1,0,0,0,1,1,1,1,1,93.58
3064,0,1,1,1,0,1,0,1,1,1,1,1,1,103.45
3065,1,1,1,0,0,1,0,1,1,0,1,0,0,111.45
3070,1,1,1,0,1,0,0,1,1,1,1,1,1,108.13
3071,0,0,0,1,0,0,1,0,1,1,1,1,0,106.62
3075,1,1,1,0,1,0,0,1,0,1,1,1,0,108.42
3076,0,0,0,1,0,0,0,1,0,1,1,1,0,96.17
3078,1,1,1,0,0,0,0,1,0,1,1,1,1,111.42
3079,0,0,0,1,1,0,0,1,0,1,1,1,0,89.59
3080,0,1,1,1,1,0,0,1,1,1,1,1,0,89.97
3081,1,1,1,0,1,0,0,1,1,0,1,0,0,110.47
3083,0,0,0,0,0,0,0,1,1,0,0,0,0,75.89
3086,0,0,0,1,0,0,0,1,1,0,1,0,0,90.72
3087,0,1,1,1,0,0,0,0,1,0,0,0,0,94.08
3089,0,1,1,1,1,0,0,1,0,1,0,1,0,132.6
3090,1,1,1,0,0,0,1,0,0,1,0,1,0,114.53
3095,0,1,1,1,0,0,0,1,0,0,1,0,0,96.45
3099,0,1,1,1,1,0,0,0,1,1,0,1,0,110.9
3100,1,1,1,0,1,0,0,1,1,0,1,0,1,108.94
3101,0,0,0,1,1,0,0,0,1,0,1,0,0,93.6
3103,1,0,0,0,0,0,1,0,0,0,0,0,0,111.15
3104,0,1,1,1,1,0,0,0,1,1,0,1,0,90.66
3105,1,1,1,0,1,0,0,1,0,0,1,0,0,106.54
3107,1,1,1,0,0,0,0,1,1,0,1,0,0,125.91
3108,0,1,1,0,0,0,0,0,1,1,1,1,1,114.65
3110,1,1,1,0,0,0,0,1,1,1,1,1,1,109.75
3114,1,1,1,0,1,0,0,1,1,0,1,0,0,120.91
3118,1,1,1,0,0,0,0,1,1,0,1,0,1,110.43
3119,1,0,0,0,0,0,1,1,1,1,1,1,0,113.14
3120,0,1,1,1,1,0,0,0,1,1,1,1,1,89.9
3128,0,1,1,1,0,0,1,1,0,0,0,0,0,90.35
3131,0,1,1,1,0,1,0,1,0,1,1,1,0,89.61
3133,0,1,1,1,0,0,0,0,1,0,0,0,0,91.15
3136,1,0,0,0,0,1,0,1,0,0,1,0,0,110.57
3139,1,0,0,0,0,0,1,1,1,1,1,1,0,119.3
3141,1,0,0,0,0,1,0,1,1,1,1,1,1,102.42
3142,1,1,1,0,0,0,1,1,1,1,0,1,0,113.71
3143,0,0,0,1,0,0,0,0,0,0,1,0,0,92.39
3153,1,0,0,0,0,0,0,0,0,1,0,1,0,106.28
3154,0,0,0,0,0,1,1,0,1,1,1,1,1,77.86
3157,0,0,0,1,0,1,0,0,0,1,0,1,0,90.44
3158,1,1,1,0,0,1,1,1,1,1,1,1,1,111.31
3160,1,1,1,0,0,0,0,1,1,0,1,0,0,110.33
3164,1,0,0,0,0,0,0,1,1,1,1,1,1,103.47
3166,1,1,1,0,0,1,0,1,1,1,1,1,0,112.06
3167,0,0,0,0,0,1,0,1,1,1,1,1,1,75.51
3168,0,0,0,1,0,0,1,0,1,0,0,0,1,90.4
3169,1,1,1,0,1,0,0,0,1,0,1,0,0,108.02
3170,0,1,1,1,1,0,0,0,1,1,1,1,0,88.81
3171,1,1,1,0,0,0,1,1,0,1,0,1,0,117.6
3174,0,0,0,1,0,1,1,0,1,1,1,1,0,92.66
3175,1,1,1,0,0,0,1,1,1,0,1,0,0,107.7
3178,0,1,1,1,0,0,0,1,0,0,1,0,0,93.62
3180,0,1,1,1,1,0,1,1,0,1,0,1,0,93.86
3181,1,0,0,0,0,0,0,1,1,0,1,0,1,98.74
3182,1,1,1,0,1,0,1,1,0,1,0,1,0,113.75
3184,1,1,1,0,0,1,0,1,1,1,1,1,0,106.83
3185,0,0,0,0,0,1,0,0,1,0,0,0,1,72.11
3188,0,1,1,1,1,0,0,1,0,0,1,0,0,87.3
3191,0,1,1,1,0,1,0,1,0,1,0,1,0,103.2
3195,0,1,1,1,0,0,1,0,1,1,1,1,1,88.38
3196,1,0,0,0,0,1,1,1,0,1,0,1,0,99.2
3199,1,1,1,0,0,0,0,1,1,1,1,1,1,118.78
3203,1,0,0,0,0,1,0,0,1,0,0,0,0,102.14
3207,0,1,1,1,0,1,0,1,1,1,0,1,0,92.53
3209,0,1,1,1,1,0,1,0,1,1,1,1,1,95.67
3215,0,1,1,1,0,1,0,1,0,0,1,0,0,91.01
3217,0,1,1,1,0,0,1,1,1,1,1,1,1,87.83
3218,1,1,1,0,0,1,0,1,1,0,1,0,0,111.64
3222,1,0,0,0,0,0,0,0,0,0,0,0,0,102.5
3223,0,1,1,1,1,0,0,1,1,1,0,1,1,93.75
3224,1,1,1,0,0,0,1,1,0,1,0,1,0,110.42
3225,0,1,1,1,0,0,0,1,0,1,1,1,0,87.41
3230,1,1,1,0,0,0,0,1,1,0,1,0,0,117.06
3231,0,1,1,1,0,0,1,1,1,1,1,1,0,92.98
3235,1,1,1,0,0,1,1,1,0,1,0,1,0,125.76
3237,1,0,0,0,0,1,1,0,0,1,0,1,0,100.56
3241,0,1,1,0,1,0,0,1,1,1,0,1,1,111.05
3242,0,0,0,1,0,1,0,0,0,0,0,0,0,87.95
3243,1,1,1,0,0,0,0,1,1,0,1,0,0,121.5
3244,0,1,1,1,0,0,0,0,1,1,1,1,0,88.77
3245,1,0,0,0,0,0,0,0,0,0,0,0,0,105.85
3246,0,1,1,1,0,0,0,0,1,1,0,1,0,103.7
3248,0,1,1,1,0,1,1,0,1,1,1,1,0,114.6
3250,0,1,1,1,0,0,1,0,0,0,0,0,0,89.62
3251,1,0,0,0,0,1,1,0,0,0,0,0,0,109.37
3258,0,1,1,1,1,0,1,0,0,1,0,1,0,95.8
3259,1,0,0,0,0,0,0,1,1,0,1,0,1,104.73
3260,0,1,1,0,0,0,0,0,0,1,0,1,0,113.87
3261,1,0,0,0,0,1,1,1,1,0,1,0,0,99.0
3265,0,0,0,1,0,1,0,0,0,0,0,0,0,133.5
3268,1,0,0,0,0,1,1,1,1,0,1,0,0,102.0
3270,1,1,1,0,0,0,1,1,1,1,1,1,0,111.34
3271,0,1,1,1,0,0,0,1,0,1,0,1,0,91.38
3273,1,0,0,0,0,0,1,1,1,0,0,0,0,104.49
3276,0,1,1,1,0,1,1,1,1,1,1,1,1,88.29
3278,1,0,0,0,0,1,0,0,1,1,0,1,0,106.79
3281,0,1,1,1,1,0,0,0,1,1,0,1,0,109.71
3282,1,1,1,0,0,0,1,1,0,1,0,1,0,112.27
3284,1,0,0,0,0,1,1,1,1,0,1,0,1,98.98
3286,0,1,1,0,0,1,0,1,0,1,0,1,1,119.75
3289,0,1,1,1,0,0,1,1,0,1,1,1,1,112.99
3292,1,1,1,0,0,0,0,1,1,1,1,1,1,117.71
3293,0,0,0,1,1,0,0,1,0,1,0,1,0,91.61
3294,0,0,0,0,0,0,0,0,1,0,0,0,0,82.21
3295,0,1,1,1,0,1,0,1,1,1,1,1,0,89.3
3296,1,1,1,0,0,0,1,1,0,1,0,1,0,114.5
3297,0,0,0,1,0,1,0,0,0,0,0,0,0,104.92
3300,1,0,0,0,0,0,0,1,1,0,1,0,1,98.7
3301,0,1,1,1,0,0,1,1,1,1,1,1,0,93.93
3305,0,1,1,1,1,0,0,1,0,1,1,1,0,93.76
3306,1,0,0,0,0,0,0,1,1,0,1,0,1,98.02
3308,1,1,1,0,0,1,1,1,0,1,0,1,0,109.74
3310,1,1,1,0,0,0,1,1,0,0,1,0,1,108.51
3311,0,0,0,1,0,0,0,0,1,0,0,0,0,88.67
3312,1,1,1,0,0,0,0,1,1,1,1,1,0,117.35
3313,0,1,1,1,0,1,1,1,1,0,1,0,0,102.77
3315,0,0,0,1,0,1,0,0,0,0,0,0,0,87.86
3318,1,1,1,0,0,1,1,0,0,1,0,1,0,119.39
3323,1,1,1,0,0,0,1,1,1,1,1,1,1,105.89
3325,0,0,0,1,1,0,1,1,1,1,0,1,1,88.47
3327,1,1,1,0,0,1,1,0,0,1,0,1,0,104.45
3328,0,1,1,1,0,1,1,1,1,1,1,1,1,125.72
3332,0,0,0,1,0,0,1,0,1,1,1,1,0,89.41
3333,0,1,1,0,1,0,0,1,0,0,1,0,1,105.49
3334,0,1,1,1,0,0,0,0,0,1,0,1,1,87.72
3336,1,0,0,0,0,1,1,1,1,0,1,0,0,100.53
3342,1,1,1,0,1,0,1,1,1,1,1,1,0,125.46
3344,0,0,0,0,0,0,0,1,1,0,0,0,0,78.22
3345,1,0,0,0,0,0,0,0,1,0,1,0,0,101.26
3347,1,1,1,0,1,0,0,0,0,0,0,0,0,132.86
3349,1,1,1,0,0,1,1,1,1,1,1,1,1,110.64
3350,0,1,1,1,1,0,1,0,1,1,1,1,1,97.86
3353,0,1,1,1,1,0,1,0,1,1,1,1,1,93.71
3354,1,0,0,0,0,1,1,1,1,0,1,0,1,111.44
3357,0,1,1,1,0,1,1,1,1,0,1,0,0,89.03
3361,0,0,0,1,0,0,1,1,1,0,1,0,0,89.57
3362,0,1,1,1,1,0,0,1,1,0,1,0,0,98.07
3363,1,0,0,0,0,0,0,1,1,1,1,1,1,117.29
3364,0,1,1,1,0,0,0,1,0,0,1,0,0,92.59
3365,1,0,0,0,0,0,1,1,1,1,1,1,1,111.68
3366,0,1,1,1,0,0,0,1,0,0,1,0,0,92.35
3367,1,1,1,0,0,0,0,1,1,0,1,0,1,107.54
3368,0,1,1,0,0,0,0,0,0,1,0,1,0,91.76
3369,0,0,0,0,0,1,0,0,1,0,0,0,0,81.96
3370,0,1,1,1,0,0,1,1,0,1,0,1,0,95.59
3373,1,0,0,0,0,0,1,1,1,1,1,1,0,101.64
3375,1,1,1,0,1,0,0,1,1,1,1,1,1,107.69
3376,0,0,0,1,0,0,1,1,1,1,1,1,0,94.03
3379,0,1,1,1,0,1,1,1,0,1,1,1,0,88.62
3381,0,1,1,0,1,0,1,1,1,1,1,1,0,116.82
3383,1,0,0,0,0,0,0,1,1,0,1,0,0,106.66
3384,1,1,1,0,1,0,1,1,1,0,1,0,0,110.88
3385,0,1,1,1,0,0,1,1,0,0,1,0,1,88.88
3387,1,0,0,0,0,1,1,1,1,0,1,0,1,99.94
3388,0,1,1,1,0,0,1,1,1,1,1,1,0,90.86
3390,0,1,1,1,0,0,1,1,1,1,1,1,1,94.31
3392,0,1,1,1,0,1,1,1,1,1,1,1,0,100.5
3396,1,0,0,0,0,0,0,1,0,0,1,0,1,101.94
3401,1,0,0,0,0,0,0,1,1,0,1,0,0,97.67
3402,0,1,1,1,1,0,1,1,1,1,1,1,1,91.62
3403,0,1,1,1,0,0,0,1,1,1,1,1,0,102.78
3405,0,1,1,1,0,0,1,0,1,1,1,1,0,89.39
3406,0,1,1,1,0,1,0,1,1,0,1,0,0,93.96
3408,0,1,1,1,1,0,0,1,0,0,1,0,0,88.83
3410,0,0,0,1,0,1,0,0,0,1,1,1,0,91.66
3411,1,1,1,0,0,0,1,1,1,1,1,1,1,107.04
3412,0,1,1,1,1,0,1,1,1,0,1,0,0,92.58
3413,1,1,1,0,1,0,0,1,1,1,1,1,0,108.47
3414,0,0,0,1,0,0,0,1,1,1,1,1,1,95.98
3415,0,1,1,1,1,0,1,0,1,1,1,1,0,94.76
3416,1,0,0,0,0,0,0,0,0,0,0,0,0,104.77
3417,0,1,1,1,0,0,0,1,0,1,1,1,0,89.61
3418,1,0,0,0,1,0,1,1,0,0,0,0,0,99.67
3420,0,1,1,0,0,1,1,0,0,1,0,1,0,117.4
3422,1,1,1,0,1,0,1,1,1,0,1,0,1,133.55
3423,0,1,1,1,0,0,1,1,1,1,1,1,1,105.17
3424,1,0,0,0,1,0,1,1,0,0,1,0,0,96.59
3426,0,1,1,1,0,1,0,1,0,0,1,0,0,96.81
3430,0,0,0,1,0,1,0,1,1,0,1,0,0,106.18
3432,1,1,1,0,0,0,1,1,1,1,1,1,0,107.71
3433,0,0,0,1,0,0,0,0,1,1,1,1,0,91.14
3434,1,1,1,0,0,0,1,1,0,1,1,1,0,109.55
3437,0,0,0,1,0,0,0,1,1,1,1,1,1,93.29
3438,1,1,1,0,1,0,1,1,1,1,1,1,1,108.33
3440,0,0,0,0,1,0,0,0,1,0,0,0,0,77.62
3447,0,0,0,1,0,0,0,0,1,0,0,0,0,95.64
3448,0,1,1,1,0,1,1,0,0,1,1,1,0,90.27
3450,0,1,1,1,0,0,1,1,1,1,1,1,0,90.26
3451,1,1,1,0,0,0,1,1,1,0,1,0,0,108.03
