CodArea;NomArea;Calle;Portal;Bloque;Piso;Mano;NIA;Ref unica;FechaUlti;LectUlti;TipoLectUlti;FechaAnt;LectAnt;TipoLectAnt;Tarifa;F Alta
13005;ORI-5;730;0002;; 1;IZD;305124;1289111;2015-08-27;623;R;2015-05-20;607;R;01;2003-10-01
13005;ORI-5;730;0002;; 2;DCH;71281;271113;2015-08-27;3496;R;2015-05-20;3463;R;01;1980-01-01
13005;ORI-5;730;0002;; 2;IZD;110302;1289122;2015-08-27;2435;R;2015-05-20;2377;R;01;2003-10-01
13005;ORI-5;730;0002;; 3;DCH;357592;1956113;2015-08-27;2898;R;2015-05-20;2865;R;01;2013-12-26
13005;ORI-5;730;0002;; 3;IZD;71276;1289166;2015-08-27;1496;R;2015-05-20;1419;R;01;2003-10-01
13005;ORI-5;730;0002;; 4;DCH;339832;1825206;2015-08-27;1931;R;2015-05-20;1882;R;01;2010-11-24
13005;ORI-5;730;0002;; 4;IZD;71299;1289202;2015-08-27;1297;R;2015-05-20;1277;R;01;2003-10-01
13005;ORI-5;730;0002;; 5;DCH;67011;1289224;2015-08-27;1554;R;2015-05-20;1522;R;01;2003-10-01
13005;ORI-5;730;0004;; 6;IZD;311629;1371992;2015-08-27;9301;R;2015-05-20;9287;R;01;2003-12-18
13005;ORI-5;730;0002;; 6;DCH;376830;1647937;2015-05-20;1582;R;2015-02-20;1556;R;01;2001-12-19
13005;ORI-5;730;0004;; 6;DCH;71309;1289428;2015-08-27;1358;R;2015-05-20;1315;R;01;2003-10-01
13005;ORI-5;730;0004;;;;296370;1911136;2015-08-27;3;R;2015-05-20;1;R;01;2013-02-01
13005;ORI-5;730;0004;; 1;DCH;416975;1904827;2015-08-27;6461;R;2015-05-20;6437;R;01;2012-09-24
13005;ORI-5;730;0004;; 1;IZD;280865;1746072;2015-08-27;9;R;2015-05-20;9;R;01;2009-02-12
13005;ORI-5;730;0004;; 2;DCH;27126;271260;2015-08-27;5513;R;2015-05-20;5485;R;01;1980-01-01
13005;ORI-5;730;0004;; 2;IZD;85771;783052;2015-08-27;4478;R;2015-05-20;4448;R;01;1997-10-24
13005;ORI-5;730;0004;; 3;DCH;117841;1837145;2015-08-27;6522;R;2015-05-20;6480;R;01;2011-02-09
13005;ORI-5;730;0004;; 3;IZD;128074;984775;2015-08-27;3784;R;2015-05-20;3729;R;01;2000-05-16
13005;ORI-5;730;0004;; 4;DCH;263221;271306;2015-08-27;7298;R;2015-05-20;7272;R;01;1980-01-01
13005;ORI-5;730;0004;; 4;IZD;71321;271317;2015-08-27;2568;R;2015-05-20;2561;R;01;1980-01-01
13005;ORI-5;730;0004;; 5;DCH;71322;1289291;2015-08-27;42;R;2015-05-20;42;R;01;2003-10-01
13005;ORI-5;730;0008;; 4;IZD;71374;1060492;2015-08-27;2780;R;2015-05-20;2743;R;01;2001-01-01
13005;ORI-5;730;0002;; 5;IZD;282439;1289246;2015-08-27;3002;R;2015-05-20;2969;R;01;2003-10-01
13005;ORI-5;730;0014;; 5;DCH;87148;1290488;2015-08-27;1334;R;2015-05-21;1301;R;01;2003-10-01
13005;ORI-5;730;0012;; 5;DCH;71448;1995896;2015-08-24;871;R;2015-05-21;858;R;01;2014-10-21
13005;ORI-5;730;0012;; 5;IZD;71427;1290206;2015-08-24;965;R;2015-05-21;949;R;01;2003-10-01
13005;ORI-5;730;0012;; 6;DCH;71450;1290397;2015-08-24;1351;R;2015-05-21;1314;R;01;2003-10-01
13005;ORI-5;730;0012;; 6;IZD;71425;271840;2015-08-24;1454;R;2015-05-21;1450;R;01;1980-01-01
13005;ORI-5;730;0014;;;;71454;1558860;2015-08-27;4;R;2015-05-21;4;R;01;2005-12-26
13005;ORI-5;730;0014;; 1;DCH;97642;1336062;2015-08-27;1428;R;2015-05-21;1395;R;01;2004-04-02
13005;ORI-5;730;0014;; 1;IZD;408887;1840623;2015-08-27;1147;R;2015-05-21;1129;R;01;2010-12-15
13005;ORI-5;730;0014;; 2;DCH;71469;1290433;2015-08-27;3651;R;2015-05-21;3605;R;01;2003-10-01
13005;ORI-5;730;0014;; 2;IZD;27188;1290444;2015-08-27;1178;R;2015-05-21;1146;R;01;2003-10-01
13005;ORI-5;730;0014;; 3;DCH;87235;1290455;2015-08-27;1419;R;2015-05-21;1391;R;01;2003-10-01
13005;ORI-5;730;0014;; 3;IZD;96699;1374208;2015-08-27;2355;R;2015-05-21;2290;R;01;2004-09-07
13005;ORI-5;730;0008;; 3;IZD;430782;2014049;2015-08-27;3377;R;2015-05-20;3343;R;01;2015-05-15
13005;ORI-5;730;0014;; 4;IZD;200818;1290477;2015-08-27;2095;R;2015-05-21;2022;R;01;2003-10-01
13005;ORI-5;730;0012;; 4;DCH;27179;271793;2015-08-24;2926;R;2015-05-21;2922;R;01;1980-01-01
13005;ORI-5;730;0014;; 5;IZD;156250;1685800;2015-08-27;1935;R;2015-05-21;1887;R;01;2007-09-07
13005;ORI-5;730;0014;; 6;DCH;72235;1290502;2015-08-27;2196;R;2015-05-21;2153;R;01;2003-10-01
13005;ORI-5;730;0014;; 6;IZD;71462;1290513;2015-08-27;1653;R;2015-05-21;1639;R;01;2003-10-01
13005;ORI-5;730;0016;;;;201105;1948298;2015-08-27;19;R;2015-05-21;9;R;01;2013-12-26
13005;ORI-5;730;0016;;;;201105;1948301;2015-06-09;675;E;2015-05-21;675;E;01;2013-12-26
13005;ORI-5;730;0016;;;;201105;1948312;2015-06-09;675;E;2015-05-21;675;E;01;2013-12-26
13005;ORI-5;730;0016;; 1;DCH;71489;1495830;2015-08-27;909;R;2015-05-21;891;R;01;2005-07-01
13005;ORI-5;730;0016;; 1;IZD;281053;1290524;2015-08-27;1470;R;2015-05-21;1452;R;01;2003-10-01
13005;ORI-5;730;0016;; 2;DCH;71483;1290535;2015-08-27;1231;R;2015-05-21;1185;R;01;2003-10-01
13005;ORI-5;730;0016;; 2;IZD;294054;1366474;2015-08-27;1093;R;2015-05-21;1070;R;01;2004-08-02
13005;ORI-5;730;0016;; 3;DCH;376985;1968007;2015-08-27;1256;R;2015-05-21;1213;R;01;2014-02-19
13005;ORI-5;730;0037;; 2;IZD;71655;1291389;2015-08-24;1080;R;2015-05-19;1057;R;01;2003-10-01
13005;ORI-5;730;0014;; 4;DCH;127407;1290466;2015-08-27;1860;R;2015-05-21;1819;R;01;2003-10-01
13005;ORI-5;730;0010;; 6;DCH;67354;1290002;2015-08-27;1910;R;2015-05-21;1871;R;01;2003-10-01
13005;ORI-5;730;0008;; 5;DCH;71383;1289871;2015-08-27;553;R;2015-05-20;542;R;01;2003-10-01
13005;ORI-5;730;0008;; 5;IZD;71385;936798;2015-08-27;2816;R;2015-05-20;2774;R;01;1999-10-05
13005;ORI-5;730;0008;; 6;DCH;161334;1289906;2015-08-27;2253;R;2015-05-20;2204;R;01;2003-10-01
13005;ORI-5;730;0008;; 6;IZD;71362;1289939;2015-08-27;2271;R;2015-05-20;2214;R;01;2003-10-01
13005;ORI-5;730;0010;; 1;DCH;71395;1279778;2015-08-27;1135;R;2015-05-21;1106;R;01;2003-10-01
13005;ORI-5;730;0010;; 1;IZD;71405;1920076;2015-08-27;1922;R;2015-05-21;1745;R;01;2013-01-16
13005;ORI-5;730;0010;; 2;DCH;87182;1430260;2015-08-27;3138;R;2015-05-21;3066;R;01;2004-10-01
13005;ORI-5;730;0010;; 2;IZD;102716;1224290;2015-08-27;2418;R;2015-05-21;2375;R;01;2003-04-01
13005;ORI-5;730;0010;; 3;DCH;27165;1257076;2015-08-27;1058;R;2015-05-21;1035;R;01;2003-07-01
13005;ORI-5;730;0010;; 3;IZD;71396;445989;2015-08-27;4711;R;2015-05-21;4592;R;01;1991-08-31
13005;ORI-5;730;0010;; 4;DCH;82066;1289962;2015-08-27;1652;R;2015-05-21;1635;R;01;2003-10-01
13005;ORI-5;730;0010;; 4;IZD;45307;1289984;2015-08-27;2841;R;2015-05-21;2770;R;01;2003-10-01
13005;ORI-5;730;0012;; 5;DCH;42937;1279814;2014-11-28;829;E;2014-08-27;829;R;01;2003-10-01
13005;ORI-5;730;0010;; 5;IZD;71398;1256915;2015-08-27;1103;R;2015-05-21;1076;R;01;2003-07-01
13005;ORI-5;730;0012;; 4;IZD;288742;1456920;2015-08-24;1374;R;2015-05-21;1359;R;01;2004-06-11
13005;ORI-5;730;0010;; 6;IZD;27172;1290024;2015-08-27;1924;R;2015-05-21;1876;R;01;2003-10-01
13005;ORI-5;730;0010;;GJ;;290964;524033;2015-08-27;474;R;2015-05-21;471;R;02;1993-08-31
13005;ORI-5;730;0011;;;;316827;783563;2015-08-27;1718;E;2015-05-20;1718;R;01;2008-04-04
13005;ORI-5;730;0012;;;;295645;1558848;2015-08-24;52;R;2015-05-21;52;R;01;2005-12-27
13005;ORI-5;730;0012;; 1;DCH;76662;1597292;2015-08-24;1409;R;2015-05-21;1380;R;01;2006-06-12
13005;ORI-5;730;0012;; 1;IZD;46744;1290091;2015-08-24;1413;R;2015-05-21;1378;R;01;2003-10-01
13005;ORI-5;730;0012;; 2;DCH;14521;1672377;2015-08-24;2170;R;2015-05-21;2151;R;01;2007-06-27
13005;ORI-5;730;0012;; 2;IZD;364050;1458733;2015-08-24;2126;R;2015-05-21;2059;R;01;2005-01-01
13005;ORI-5;730;0012;; 3;D-D;400694;1899078;2015-08-24;243;R;2015-05-21;228;R;01;2012-07-27
13005;ORI-5;730;0012;; 3;D-I;286577;1559863;2015-08-24;956;R;2015-05-21;925;R;01;2006-01-27
13005;ORI-5;730;0012;; 3;IZD;76140;1586732;2015-08-24;1901;R;2015-05-21;1847;R;01;2006-03-09
13005;ORI-5;730;0016;; 4;DCH;27203;1279858;2015-08-27;1634;R;2015-05-21;1602;R;01;2003-10-01
13005;ORI-5;730;0010;; 5;DCH;71403;271691;2015-08-27;2022;R;2015-05-21;1995;R;01;1980-01-01
13005;ORI-5;730;0073;; 1;IZD;381965;1637583;2015-08-26;1049;R;2015-05-19;1027;R;01;2006-05-09
13005;ORI-5;730;0069;; 2;IZD;46794;1292597;2015-08-26;1026;R;2015-05-19;1005;R;01;2003-10-01
13005;ORI-5;730;0069;; 3;DCH;403713;1817916;2015-08-26;2140;R;2015-05-19;2138;R;01;2007-06-14
13005;ORI-5;730;0069;; 3;IZD;314571;1001364;2015-08-26;1982;R;2015-05-19;1939;R;01;2000-04-01
13005;ORI-5;730;0070;;;;369867;1333290;2015-08-24;7426;R;2015-05-20;7415;R;01;2003-11-28
13005;ORI-5;730;0071;; 1;DCH;417661;1920383;2015-08-26;669;R;2015-05-19;659;R;01;2013-02-21
13005;ORI-5;730;0071;; 1;IZD;71872;1316548;2015-08-26;425;R;2015-05-19;416;R;01;2003-12-31
13005;ORI-5;730;0071;; 2;DCH;109987;587527;2015-08-26;366;R;2015-05-19;355;R;01;2009-05-04
13005;ORI-5;730;0071;; 2;IZD;341754;1502947;2015-08-26;1103;R;2015-05-19;1081;R;01;2005-08-08
13005;ORI-5;730;0071;; 3;DCH;367252;1621573;2015-08-26;913;R;2015-05-19;891;R;01;2006-06-27
13005;ORI-5;730;0071;; 3;IZD;312041;1292655;2015-02-20;877;R;2014-12-02;871;R;01;2003-10-01
13005;ORI-5;730;0071;; 3;IZD;418632;2004719;2015-08-26;881;R;2015-05-19;878;R;01;2015-01-10
13005;ORI-5;730;0077;; 1;DCH;135920;1580530;2015-08-27;1060;R;2015-05-19;1032;R;01;2006-03-30
13005;ORI-5;730;0073;; 1;DCH;71887;1269835;2015-08-26;1210;R;2015-05-19;1175;R;01;2004-01-01
13005;ORI-5;730;0069;; 1;DCH;297412;593888;2015-08-26;1993;R;2015-05-19;1981;R;01;1994-12-31
13005;ORI-5;730;0073;; 2;DCH;71889;1292826;2015-08-26;851;R;2015-05-19;835;R;01;2003-10-01
13005;ORI-5;730;0073;; 2;IZD;67044;1292848;2015-08-26;317;R;2015-05-19;311;R;01;2003-10-01
13005;ORI-5;730;0073;; 3;DCH;164043;1292859;2015-08-26;1700;R;2015-05-19;1665;R;01;2003-10-01
13005;ORI-5;730;0073;; 3;IZD;107526;1292871;2015-08-26;1432;R;2015-05-19;1409;R;01;2003-10-01
13005;ORI-5;730;0074;;;;71894;1292882;2015-08-24;1555;R;2015-05-20;1519;R;01;2003-10-01
13005;ORI-5;730;0075;; 1;DCH;405811;1812911;2015-08-26;952;R;2015-05-19;886;R;01;2010-09-17
13005;ORI-5;730;0075;; 1;IZD;341161;1292906;2015-08-26;1176;R;2015-05-19;1148;R;01;2003-10-01
13005;ORI-5;730;0075;; 2;DCH;93997;1292917;2015-08-26;295;R;2015-05-19;291;R;01;2003-10-01
13005;ORI-5;730;0075;; 2;IZD;71902;407050;2015-08-26;1374;R;2015-05-19;1362;R;01;1989-12-31
13005;ORI-5;730;0075;; 3;DCH;71903;1292928;2015-08-26;1655;R;2015-05-19;1618;R;01;2003-10-01
13005;ORI-5;730;0075;; 3;IZD;391398;1668874;2015-08-26;1375;R;2015-05-19;1365;R;01;2007-10-30
13005;ORI-5;730;0061;; 1;IZD;354844;1291801;2015-08-26;669;R;2015-05-19;654;R;01;2003-10-01
13005;ORI-5;730;0072;;;;170995;1292735;2015-08-24;1635;R;2015-05-20;1619;R;01;2003-10-01
13005;ORI-5;730;0065;; 2;DCH;71834;1292417;2015-08-26;611;R;2015-05-19;596;R;01;2003-10-01
13005;ORI-5;730;0037;; 1;IZD;73060;1291367;2015-08-24;1931;R;2015-05-19;1894;R;01;2003-10-01
13005;ORI-5;730;0061;; 2;IZD;88512;1292019;2015-08-26;396;R;2015-05-19;392;R;01;2003-10-01
13005;ORI-5;730;0061;; 3;DCH;27426;1292031;2015-08-26;1205;R;2015-05-19;1184;R;01;2003-10-01
13005;ORI-5;730;0061;; 3;IZD;27427;1292053;2015-08-26;871;R;2015-05-19;850;R;01;2003-10-01
13005;ORI-5;730;0062;;;;71813;1292075;2015-08-24;1971;R;2015-05-20;1901;R;01;2003-10-01
13005;ORI-5;730;0063;; 1;DCH;176968;1292097;2015-08-26;1551;R;2015-05-19;1525;R;01;2003-10-01
13005;ORI-5;730;0063;; 1;IZD;194596;1690395;2015-08-26;490;R;2015-05-19;442;R;01;2007-01-19
13005;ORI-5;730;0063;; 2;DCH;72114;1909560;2015-08-26;811;R;2015-05-19;793;R;01;2012-09-27
13005;ORI-5;730;0063;; 2;IZD;314075;1574042;2015-08-26;1156;R;2015-05-19;1136;R;01;2006-01-16
13005;ORI-5;730;0063;; 3;DCH;71824;1292155;2015-08-26;1732;R;2015-05-19;1701;R;01;2003-10-01
13005;ORI-5;730;0063;; 3;IZD;351431;1951210;2015-08-26;1130;R;2015-05-19;1114;R;01;2014-01-28
13005;ORI-5;730;0064;;;;88489;1806730;2015-08-24;3481;R;2015-05-20;3400;R;01;2009-11-05
13005;ORI-5;730;0069;; 2;DCH;27449;1061417;2015-08-26;1770;R;2015-05-19;1733;R;01;2001-01-01
13005;ORI-5;730;0065;; 1;IZD;319498;1280114;2015-08-26;1750;R;2015-05-19;1716;R;01;2003-10-01
13005;ORI-5;730;0069;; 1;IZD;398960;1760236;2015-08-26;401;R;2015-05-19;395;R;01;2009-07-01
13005;ORI-5;730;0065;; 2;IZD;71835;1292428;2015-08-26;365;R;2015-05-19;361;R;01;2003-10-01
13005;ORI-5;730;0065;; 3;DCH;71836;1292451;2015-08-26;1981;R;2015-05-19;1950;R;01;2003-10-01
13005;ORI-5;730;0065;; 3;IZD;27439;1292462;2015-08-26;1391;R;2015-05-19;1385;R;01;2003-10-01
13005;ORI-5;730;0066;;;;71840;1292484;2015-08-24;4675;R;2015-05-20;4598;R;01;2003-10-01
13005;ORI-5;730;0067;; 1;DCH;348371;1349595;2015-08-26;862;R;2015-05-19;831;R;01;2004-07-15
13005;ORI-5;730;0067;; 1;IZD;379037;1909468;2015-08-26;1047;R;2015-05-19;1036;R;01;2012-12-18
13005;ORI-5;730;0067;; 2;DCH;296649;1751330;2015-08-26;1498;R;2015-05-19;1469;R;01;2009-03-02
13005;ORI-5;730;0067;; 2;IZD;27443;1292531;2015-08-26;526;R;2015-05-19;506;R;01;2003-10-01
13005;ORI-5;730;0067;; 3;DCH;71848;1292553;2015-08-26;1054;R;2015-05-19;1036;R;01;2003-10-01
13005;ORI-5;730;0067;; 3;IZD;71806;1096982;2015-08-26;2842;R;2015-05-19;2792;R;01;2001-09-27
13005;ORI-5;730;0068;;;;71854;1292564;2015-08-24;1294;R;2015-05-20;1258;R;01;2003-10-01
13005;ORI-5;730;0077;; 1;IZD;375214;1458664;2015-08-27;2004;R;2015-05-19;1982;R;01;2004-12-03
13005;ORI-5;730;0065;; 1;DCH;288746;1524241;2015-08-26;801;R;2015-05-19;785;R;01;2005-09-27
13005;ORI-5;730;0081;; 2;DCH;71955;1293158;2015-08-27;461;R;2015-05-19;447;R;01;2003-10-01
13005;ORI-5;730;0080;; 2;DCH;66858;457964;2015-08-24;3700;R;2015-05-18;3644;R;01;1991-08-19
13005;ORI-5;730;0080;; 2;IZD;115086;469665;2015-08-24;5678;R;2015-05-18;5609;R;01;1992-04-30
13005;ORI-5;730;0080;; 3;DCH;380198;1866510;2015-08-24;3430;R;2015-05-18;3341;R;01;2011-11-24
13005;ORI-5;730;0080;; 3;IZD;161997;430494;2015-08-24;6539;R;2015-05-18;6466;R;01;1990-09-01
13005;ORI-5;730;0080;; 4;DCH;178118;560546;2015-08-24;5136;R;2015-05-18;5061;R;01;1994-06-07
13005;ORI-5;730;0080;; 4;IZD;201425;467432;2014-12-02;3702;R;2014-08-28;3683;R;01;1991-12-31
13005;ORI-5;730;0080;; 4;IZD;337531;2002359;2015-08-24;3777;R;2015-05-18;3737;R;01;2014-12-17
13005;ORI-5;730;0080;; 5;DCH;87453;746864;2015-08-24;12326;R;2015-05-18;12227;R;01;1997-02-21
13005;ORI-5;730;0080;; 5;IZD;87214;939866;2015-08-24;750;R;2015-05-18;696;R;01;2012-02-01
13005;ORI-5;730;0080;; 6;DCH;302969;1870751;2015-08-24;7276;R;2015-05-18;7234;R;01;2011-11-03
13005;ORI-5;730;0080;; 6;IZD;303691;615355;2015-08-24;4800;R;2015-05-18;4667;R;01;1994-10-26
13005;ORI-5;730;0076;;;;88240;1005708;2015-08-24;3007;R;2015-05-20;2989;R;01;2000-04-01
13005;ORI-5;730;0081;; 1;IZD;52839;1293136;2015-08-27;981;R;2015-05-19;962;R;01;2003-10-01
13005;ORI-5;730;0080;;;;323710;1988112;2015-08-25;2;R;2015-05-27;0;R;20;2014-12-05
13005;ORI-5;730;0081;; 2;IZD;27540;1293170;2015-08-27;786;R;2015-05-19;766;R;01;2003-10-01
13005;ORI-5;730;0081;; 3;DCH;71958;1293181;2015-08-27;815;R;2015-05-19;797;R;01;2003-10-01
13005;ORI-5;730;0081;; 3;IZD;107904;1829888;2015-08-27;1811;R;2015-05-19;1783;R;01;2010-10-05
13005;ORI-5;730;0082;;;;71682;1882792;2015-05-19;3482;R;2015-02-24;3445;R;01;2011-04-08
13005;ORI-5;730;0083;; 1;DCH;376985;1746549;2015-08-27;975;R;2015-05-19;964;R;01;2008-03-31
13005;ORI-5;730;0083;; 1;IZD;327091;1543137;2015-08-27;125;R;2015-05-19;104;R;01;2014-08-29
13005;ORI-5;730;0083;; 2;DCH;27545;1293205;2015-08-27;871;R;2015-05-19;851;R;01;2003-10-01
13005;ORI-5;730;0083;; 2;IZD;194786;1293216;2015-08-27;511;R;2015-05-19;502;R;01;2003-10-01
13005;ORI-5;730;0083;; 3;DCH;71970;1293227;2015-08-27;330;R;2015-05-19;318;R;01;2003-10-01
13005;ORI-5;730;0083;; 3;IZD;382091;1644314;2015-08-27;557;R;2015-05-19;524;R;01;2005-12-28
13005;ORI-5;730;0084;;;;27475;274758;2015-08-24;545;R;2015-05-18;539;R;01;1980-01-01
13005;ORI-5;730;0084;; 1;DCH;145582;1316593;2015-08-24;1829;R;2015-05-18;1804;R;01;2003-12-31
13005;ORI-5;730;0081;; 1;DCH;15324;1293114;2015-08-27;854;R;2015-05-19;844;R;01;2003-10-01
13005;ORI-5;730;0078;; 5;DCH;200366;1205133;2015-08-24;999;R;2015-05-19;999;R;01;2011-08-01
13005;ORI-5;730;0077;; 2;DCH;87439;1292939;2015-08-27;557;R;2015-05-19;537;R;01;2003-10-01
13005;ORI-5;730;0077;; 2;IZD;54790;1616420;2015-08-27;749;R;2015-05-19;737;R;01;2006-10-26
13005;ORI-5;730;0077;; 3;DCH;377457;1497449;2015-08-27;1177;R;2015-05-19;1150;R;01;2005-06-10
13005;ORI-5;730;0077;; 3;IZD;43610;1292962;2015-08-27;1164;R;2015-05-19;1138;R;01;2003-10-01
13005;ORI-5;730;0078;;;;27461;274612;2015-08-24;369;R;2015-05-19;368;R;02;1980-01-01
13005;ORI-5;730;0078;; 1;DCH;71922;1099298;2015-08-24;5408;R;2015-05-19;5352;R;01;2001-10-30
13005;ORI-5;730;0078;; 1;IZD;71923;936890;2015-08-24;2921;R;2015-05-19;2878;R;01;1999-10-05
13005;ORI-5;730;0078;; 2;D-D;71389;1148612;2015-08-24;928;R;2015-05-19;915;R;01;2002-05-06
13005;ORI-5;730;0078;; 2;D-I;71389;1934999;2015-08-24;214;R;2015-05-19;188;R;01;2013-07-24
13005;ORI-5;730;0078;; 2;IZD;71927;274645;2015-08-24;6866;R;2015-05-19;6794;R;01;1980-01-01
13005;ORI-5;730;0078;; 3;DCH;71935;274678;2015-08-24;3650;R;2015-05-19;3628;R;01;1980-01-01
13005;ORI-5;730;0078;; 3;IZD;63728;1797989;2015-08-24;8600;R;2015-05-19;8544;R;01;2010-03-26
13005;ORI-5;730;0080;; 1;IZD;282375;461956;2015-08-24;6611;R;2015-05-18;6510;R;01;1992-04-07
13005;ORI-5;730;0078;; 4;IZD;49021;1540514;2015-08-24;4475;R;2015-05-19;4416;R;01;2005-06-17
13005;ORI-5;730;0080;; 1;DCH;87291;515671;2015-08-24;4611;R;2015-05-18;4566;R;01;1993-10-22
13005;ORI-5;730;0078;; 5;IZD;170481;1005071;2015-08-24;387;R;2015-05-19;366;R;01;2011-08-01
13005;ORI-5;730;0078;; 6;DCH;71931;274736;2015-08-24;5803;R;2015-05-19;5739;R;01;1980-01-01
13005;ORI-5;730;0078;; 6;IZD;87335;1336915;2015-08-24;4148;E;2015-05-19;4100;E;01;2004-06-02
13005;ORI-5;730;0079;; 1;DCH;71939;1292973;2015-08-27;1570;R;2015-05-19;1553;R;01;2003-10-01
13005;ORI-5;730;0079;; 1;IZD;95749;1280125;2015-08-27;745;R;2015-05-19;729;R;01;2003-10-01
13005;ORI-5;730;0079;; 2;DCH;114940;1292995;2015-08-27;794;R;2015-05-19;776;R;01;2003-10-01
13005;ORI-5;730;0079;; 2;IZD;317710;1293001;2015-08-27;444;R;2015-05-19;434;R;01;2003-10-01
13005;ORI-5;730;0079;; 3;DCH;158835;1293089;2015-08-27;1694;R;2015-05-19;1656;R;01;2003-10-01
13005;ORI-5;730;0079;; 3;IZD;71949;1293103;2015-08-27;1273;R;2015-05-19;1240;R;01;2003-10-01
13005;ORI-5;730;0080;;;;42483;430449;2015-08-24;1546;R;2015-05-18;1525;R;01;1991-01-01
13005;ORI-5;730;0080;;;;323710;1216499;2015-08-31;8033;R;2015-05-30;7938;R;20;2003-04-01
13005;ORI-5;730;0061;; 1;DCH;394938;1702623;2015-08-26;767;R;2015-05-19;758;R;01;2008-06-10
13005;ORI-5;730;0078;; 4;DCH;297503;1964856;2015-08-24;3289;R;2015-05-19;3190;R;01;2014-04-03
13005;ORI-5;730;0045;;GJ;  4;71702;1603384;2015-08-24;444;R;2015-05-19;440;R;02;2006-07-06
13005;ORI-5;730;0043;; 2;  A;27347;273471;2015-08-24;3372;R;2015-05-19;3361;R;01;1980-01-01
13005;ORI-5;730;0043;; 2;  B;191935;786404;2015-08-24;2974;R;2015-05-19;2944;R;01;1997-11-27
13005;ORI-5;730;0043;; 3;  A;71702;947372;2015-08-24;2297;R;2015-05-19;2261;R;01;1999-07-01
13005;ORI-5;730;0043;; 3;  B;71704;439800;2015-08-24;1491;R;2015-05-19;1479;R;01;1991-04-30
13005;ORI-5;730;0043;;GJ;;27344;273448;2015-08-24;34;R;2015-05-19;21;R;02;2014-11-28
13005;ORI-5;730;0044;;;;7822;1280090;2015-08-27;2178;R;2015-05-19;2149;R;01;2003-10-01
13005;ORI-5;730;0045;; 1;  A;132750;789890;2015-08-24;5035;R;2015-05-19;4999;R;01;1997-09-26
13005;ORI-5;730;0045;; 1;  B;71712;273540;2015-08-24;508;R;2015-05-19;486;R;01;2012-09-05
13005;ORI-5;730;0045;; 2;  A;314820;1615041;2015-08-24;2669;R;2015-05-19;2644;R;01;2006-07-21
13005;ORI-5;730;0045;; 2;  B;81975;561378;2015-08-24;319;R;2015-05-19;297;R;01;2011-11-21
13005;ORI-5;730;0045;; 3;  A;71731;580833;2015-08-24;787;R;2015-05-19;764;R;01;2007-07-01
13005;ORI-5;730;0049;; 3;DCH;347555;1452542;2015-08-24;1325;R;2015-05-19;1300;R;01;2004-12-09
13005;ORI-5;730;0045;;GJ;;27352;273528;2015-08-24;642;R;2015-05-19;640;R;02;1980-01-01
13005;ORI-5;730;0042;;;;98592;1280089;2015-08-27;3875;R;2015-05-19;3823;R;01;2003-10-01
13005;ORI-5;730;0047;;;;27359;273595;2015-08-24;130;R;2015-05-19;129;R;02;1980-01-01
13005;ORI-5;730;0047;; 1;  A;71718;273608;2015-08-24;1165;R;2015-05-19;1141;R;01;1980-01-01
13005;ORI-5;730;0047;; 1;  B;187978;273619;2015-08-24;3762;R;2015-05-19;3727;R;01;1980-01-01
13005;ORI-5;730;0047;; 2;  A;71719;273620;2015-08-24;2400;R;2015-05-19;2370;R;01;1980-01-01
13005;ORI-5;730;0047;; 2;  B;133155;273631;2015-08-24;3707;R;2015-05-19;3672;R;01;1980-01-01
13005;ORI-5;730;0047;; 3;  A;91161;612856;2015-08-24;352;R;2015-05-19;337;R;01;2011-07-25
13005;ORI-5;730;0047;; 3;  B;118015;273653;2015-08-24;63;R;2015-05-19;30;R;01;2015-02-23
13005;ORI-5;730;0049;;;;27366;1291550;2015-08-24;6;R;2015-05-19;6;R;01;2003-10-01
13005;ORI-5;730;0049;; 1;DCH;27369;1315578;2015-08-24;1793;R;2015-05-19;1766;R;01;2003-12-31
13005;ORI-5;730;0049;; 1;IZD;283933;1315590;2015-08-24;1956;R;2015-05-19;1936;R;01;2003-12-31
13005;ORI-5;730;0049;; 2;DCH;292835;536381;2015-08-24;2940;R;2015-05-19;2893;R;01;1994-03-02
13005;ORI-5;730;0061;; 2;DCH;294761;559940;2015-08-26;1892;R;2015-05-19;1883;R;01;1994-07-13
13005;ORI-5;730;0045;; 3;  B;326306;787236;2015-08-24;448;R;2015-05-19;447;R;01;1997-11-25
13005;ORI-5;730;0039;; 3;  B;71679;1315501;2015-08-24;1661;R;2015-05-19;1624;R;01;2003-12-31
13005;ORI-5;730;0084;; 1;IZD;149413;558130;2015-08-24;5467;R;2015-05-18;5415;R;01;1994-06-21
13005;ORI-5;730;0037;; 3;DCH;384807;1615347;2015-08-24;2431;R;2015-05-19;2387;R;01;2006-07-28
13005;ORI-5;730;0037;; 3;IZD;258427;273288;2015-08-24;2434;R;2015-05-19;2406;R;01;1980-01-01
13005;ORI-5;730;0037;;GJ;;73060;1291425;2015-08-24;6;R;2015-05-19;6;R;02;2003-10-01
13005;ORI-5;730;0094;; 4;DCH;72109;1476568;2015-08-24;2037;R;2015-05-18;2002;R;01;2005-04-01
13005;ORI-5;730;0037;;GJ;;27179;1291470;2015-08-24;10;R;2015-05-19;10;R;02;2003-10-01
13005;ORI-5;730;0037;;GJ;;384807;1621528;2015-08-24;34;R;2015-05-19;33;R;01;2006-07-28
